,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
6060,stop,5/7/2020 0:00,18:30:00,2300,E 15th Street,Probable Cause,2300 E 15th Street,37.7845869,-122.2355734
6061,stop,5/19/2020 0:00,17:27:00,2100,E 15th Street,Reasonable Suspicion,2100 E 15th Street,37.7860373,-122.2381116
6062,stop,7/22/2020 0:00,21:59:00,2300,E 15th Street,Probable Cause,2300 E 15th Street,37.7845869,-122.2355734
6063,stop,10/13/2020 0:00,9:05:00,3000,E 15th Street,Community Caretaking,3000 E 15th Street,37.7794048,-122.2272745
6064,stop,1/24/2020 0:00,17:02:00,1800,E 15th Street,Probable Cause,1800 E 15th Street,37.787927,-122.2412924
6065,stop,2/11/2020 0:00,16:24:00,1800,E 15th Street,Probable Cause,1800 E 15th Street,37.787927,-122.2412924
6066,stop,2/14/2020 0:00,17:14:00,1900,E 15th Street,Probable Cause,1900 E 15th Street,37.787313,-122.2399262
6067,stop,2/28/2020 0:00,15:06:00,1900,E 15th Street,Probable Cause,1900 E 15th Street,37.787313,-122.2399262
6068,stop,2/28/2020 0:00,15:06:00,1900,E 15th Street,Probable Cause,1900 E 15th Street,37.787313,-122.2399262
6069,stop,3/25/2020 0:00,14:07:00,2000,E 15th Street,Reasonable Suspicion,2000 E 15th Street,37.7862551,-122.2389484
6070,stop,3/25/2020 0:00,14:07:00,2000,E 15th Street,Reasonable Suspicion,2000 E 15th Street,37.7862551,-122.2389484
6071,stop,4/1/2020 0:00,20:17:00,1900,E 15th Street,Reasonable Suspicion,1900 E 15th Street,37.787313,-122.2399262
6072,stop,4/1/2020 0:00,20:17:00,1900,E 15th Street,Reasonable Suspicion,1900 E 15th Street,37.787313,-122.2399262
6073,stop,8/5/2020 0:00,18:00:00,1600,E 15th Street,Community Caretaking,1600 E 15th Street,37.7891814,-122.2433742
6074,stop,8/23/2020 0:00,14:33:00,2000,E 15TH STREET,Probable Cause,2000 E 15TH STREET,37.7862551,-122.2389484
6075,stop,10/9/2020 0:00,16:50:00,2000,E 15th Street,Probable Cause,2000 E 15th Street,37.7862551,-122.2389484
6076,stop,12/10/2020 0:00,15:15:00,1900,E 15th Street,Probable Cause,1900 E 15th Street,37.787313,-122.2399262
6077,stop,12/10/2020 0:00,15:15:00,1900,E 15th Street,Probable Cause,1900 E 15th Street,37.787313,-122.2399262
6078,stop,1/31/2020 0:00,16:05:00,1600,E 15th Street,Traffic Violation,1600 E 15th Street,37.7891814,-122.2433742
6079,stop,5/6/2020 0:00,17:15:00,1500,E 15th Street,Traffic Violation,1500 E 15th Street,37.7901593,-122.2436529
6080,stop,3/18/2020 0:00,12:39:00,2900,E 16TH ST,Traffic Violation,2900 E 16TH ST,37.7806018,-122.2265003
6081,stop,1/30/2020 0:00,15:00:00,2800,E 16TH ST,Traffic Violation,2800 E 16TH ST,37.7815702,-122.2280971
6082,stop,1/30/2020 0:00,15:00:00,2800,E 16TH ST,Traffic Violation,2800 E 16TH ST,37.7815702,-122.2280971
6083,stop,1/30/2020 0:00,15:00:00,2800,E 16TH ST,Traffic Violation,2800 E 16TH ST,37.7815702,-122.2280971
6084,stop,1/30/2020 0:00,15:00:00,2800,E 16TH ST,Traffic Violation,2800 E 16TH ST,37.7815702,-122.2280971
6085,stop,2/5/2020 0:00,23:00:00,5500,E 16th St,Reasonable Suspicion,5500 E 16th St,37.7686691,-122.2013244
6086,stop,2/12/2020 0:00,22:06:00,1400,E 16TH ST,Reasonable Suspicion,1400 E 16TH ST,37.785017,-122.2343416
6087,stop,2/12/2020 0:00,22:06:00,1400,E 16TH ST,Reasonable Suspicion,1400 E 16TH ST,37.785017,-122.2343416
6088,stop,2/12/2020 0:00,22:06:00,1400,E 16TH ST,Reasonable Suspicion,1400 E 16TH ST,37.785017,-122.2343416
6089,stop,3/18/2020 0:00,16:27:00,2800,E 16th St,Traffic Violation,2800 E 16th St,37.7815702,-122.2280971
6090,stop,3/18/2020 0:00,16:27:00,2800,E 16th St,Traffic Violation,2800 E 16th St,37.7815702,-122.2280971
6091,stop,3/23/2020 0:00,3:43:00,5700,E 16th St,Reasonable Suspicion,5700 E 16th St,37.7673901,-122.1990238
6092,stop,4/15/2020 0:00,17:00:00,5700,E 16th St,Truant,5700 E 16th St,37.7673901,-122.1990238
6093,stop,4/15/2020 0:00,17:00:00,5700,E 16th St,Probable Cause,5700 E 16th St,37.7673901,-122.1990238
6094,stop,5/18/2020 0:00,19:04:00,5700,E 16th St,Probation/Parole,5700 E 16th St,37.7673901,-122.1990238
6095,stop,5/18/2020 0:00,19:04:00,5700,E 16th St,Probable Cause,5700 E 16th St,37.7673901,-122.1990238
6096,stop,5/18/2020 0:00,19:12:00,2200,E 16TH ST,Traffic Violation,2200 E 16TH ST,37.785017,-122.2343416
6097,stop,5/18/2020 0:00,19:12:00,2200,E 16TH ST,Traffic Violation,2200 E 16TH ST,37.785017,-122.2343416
6098,stop,6/9/2020 0:00,23:09:00,2800,E 16th St,Community Caretaking,2800 E 16th St,37.7815702,-122.2280971
6099,stop,6/21/2020 0:00,18:16:00,3500,E 16th St,Traffic Violation,3500 E 16th St,37.7783779,-122.2214963
6100,stop,7/10/2020 0:00,9:08:00,6300,E 16th St,Traffic Violation,6300 E 16th St,37.7637916,-122.1951616
6101,stop,7/14/2020 0:00,15:21:00,100,E 16TH ST,Community Caretaking,100 E 16TH ST,37.7998113,-122.2555775
6102,stop,8/27/2020 0:00,9:00:00,100,E 16th St,Community Caretaking,100 E 16th St,37.7998113,-122.2555775
6103,stop,9/5/2020 0:00,2:07:00,100,E 16TH ST,Community Caretaking,100 E 16TH ST,37.7998113,-122.2555775
6104,stop,9/7/2020 0:00,21:37:00,2800,E 16TH ST,Community Caretaking,2800 E 16TH ST,37.7815702,-122.2280971
6105,stop,1/22/2020 0:00,16:16:00,2300,E 16TH ST,Probable Cause,2300 E 16TH ST,37.7847372,-122.2343092
6106,stop,9/11/2020 0:00,18:32:00,5800,E 16TH ST,Traffic Violation,5800 E 16TH ST,37.7669,-122.1987048
6107,stop,8/7/2020 0:00,9:24:00,2700,E 16th Street,Community Caretaking,2700 E 16th Street,37.7823988,-122.2299143
6108,stop,1/15/2020 0:00,16:29:00,2700,E 17th St,Traffic Violation,2700 E 17th St,37.7831565,-122.2291767
6109,stop,1/15/2020 0:00,16:29:00,2700,E 17th St,Traffic Violation,2700 E 17th St,37.7831565,-122.2291767
6110,stop,1/15/2020 0:00,16:29:00,2700,E 17th St,Traffic Violation,2700 E 17th St,37.7831565,-122.2291767
6111,stop,1/15/2020 0:00,16:29:00,2700,E 17th St,Traffic Violation,2700 E 17th St,37.7831565,-122.2291767
6112,stop,2/7/2020 0:00,14:15:00,6100,E 17TH ST,Probable Cause,6100 E 17TH ST,37.7653941,-122.1963237
6113,stop,2/8/2020 0:00,18:06:00,3000,E 17TH ST,Community Caretaking,3000 E 17TH ST,37.7817383,-122.2251564
6114,stop,2/28/2020 0:00,15:46:00,6300,E 17TH ST,Traffic Violation,6300 E 17TH ST,37.764717,-122.195675
6115,stop,3/7/2020 0:00,20:47:00,6300,E 17TH ST,Probable Cause,6300 E 17TH ST,37.764717,-122.195675
6116,stop,3/21/2020 0:00,19:11:00,2100,E 17th St,Traffic Violation,2100 E 17th St,37.7877043,-122.2365298
6117,stop,3/21/2020 0:00,19:11:00,2100,E 17th St,Traffic Violation,2100 E 17th St,37.7877043,-122.2365298
6118,stop,4/18/2020 0:00,10:21:00,2200,E 17th St,Community Caretaking,2200 E 17th St,37.7871971,-122.2351843
6119,stop,5/13/2020 0:00,4:19:00,1300,E 17TH ST,Community Caretaking,1300 E 17TH ST,37.7918549,-122.2444215
6120,stop,7/10/2020 0:00,9:30:00,6300,E 17TH ST,Traffic Violation,6300 E 17TH ST,37.764717,-122.195675
6121,stop,8/31/2020 0:00,9:07:00,2200,E 17TH ST,Community Caretaking,2200 E 17TH ST,37.7871971,-122.2351843
6122,stop,9/3/2020 0:00,19:00:00,700,E 17th St,Reasonable Suspicion,700 E 17th St,37.7963034,-122.249344
6123,stop,9/30/2020 0:00,9:38:00,5900,E 17TH ST,Reasonable Suspicion,5900 E 17TH ST,37.7665941,-122.1974488
6124,stop,10/11/2020 0:00,16:23:00,800,E 17TH ST,Reasonable Suspicion,800 E 17TH ST,37.7955297,-122.2485601
6125,stop,4/15/2020 0:00,9:27:00,4200,E 17TH ST,Traffic Violation,4200 E 17TH ST,37.7748871,-122.213869
6126,stop,9/27/2020 0:00,15:12:00,300,E 17TH ST,Community Caretaking,300 E 17TH ST,37.7989786,-122.2530092
6127,stop,4/15/2020 0:00,9:12:00,4200,E 17TH ST,Traffic Violation,4200 E 17TH ST,37.7748871,-122.213869
6128,stop,10/1/2020 0:00,14:42:00,2200,E 17th St,Reasonable Suspicion,2200 E 17th St,37.7871971,-122.2351843
6129,stop,5/24/2020 0:00,8:18:00,1300,E 17th St,Traffic Violation,1300 E 17th St,37.7918549,-122.2444215
6130,stop,7/17/2020 0:00,16:12:00,3000,E 17TH ST,Probable Cause,3000 E 17TH ST,37.7817383,-122.2251564
6131,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6132,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6133,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6134,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6135,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6136,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6137,stop,5/27/2020 0:00,21:48:00,1200,E 17th Street,Community Caretaking,1200 E 17th Street,37.7925853,-122.2452334
6138,stop,7/7/2020 0:00,17:45:00,1800,E 17th Street,Truant,1800 E 17th Street,37.7895756,-122.2397002
6139,stop,7/7/2020 0:00,17:42:00,1800,E 17th Street,Consensual Encounter & Search,1800 E 17th Street,37.7895756,-122.2397002
6140,stop,4/7/2020 0:00,18:27:00,2800,E 17th Street,Probable Cause,2800 E 17th Street,37.7822969,-122.2275653
6141,stop,4/7/2020 0:00,18:27:00,2800,E 17th Street,Reasonable Suspicion,2800 E 17th Street,37.7822969,-122.2275653
6142,stop,4/7/2020 0:00,18:27:00,2800,E 17th Street,Reasonable Suspicion,2800 E 17th Street,37.7822969,-122.2275653
6143,stop,4/7/2020 0:00,18:27:00,2800,E 17th Street,Reasonable Suspicion,2800 E 17th Street,37.7822969,-122.2275653
6144,stop,3/30/2020 0:00,16:58:00,3500,E 18th Ave,Traffic Violation,3500 E 18th Ave,37.7807414,-122.2200542
6145,stop,3/30/2020 0:00,16:58:00,3500,E 18th Ave,Traffic Violation,3500 E 18th Ave,37.7807414,-122.2200542
6146,stop,1/4/2020 0:00,4:29:00,900,E 18th St,Traffic Violation,900 E 18th St,37.795451,-122.2468129
6147,stop,1/9/2020 0:00,22:48:00,300,E 18TH ST,Traffic Violation,300 E 18TH ST,37.7997685,-122.2515973
6148,stop,1/26/2020 0:00,15:15:00,200,E 18th St,Reasonable Suspicion,200 E 18th St,37.8004308,-122.2534467
6149,stop,2/11/2020 0:00,15:35:00,500,E 18th St,Community Caretaking,500 E 18th St,37.7983779,-122.2499146
6150,stop,2/14/2020 0:00,15:12:00,1300,E 18th St,Community Caretaking,1300 E 18th St,37.7925022,-122.2434998
6151,stop,3/14/2020 0:00,22:30:00,200,E 18TH ST,Community Caretaking,200 E 18TH ST,37.8004308,-122.2534467
6152,stop,3/14/2020 0:00,15:41:00,900,E 18th St,Traffic Violation,900 E 18th St,37.795451,-122.2468129
6153,stop,3/22/2020 0:00,16:40:00,200,E 18TH ST,Community Caretaking,200 E 18TH ST,37.8004308,-122.2534467
6154,stop,4/29/2020 0:00,12:29:00,200,E 18TH ST,Community Caretaking,200 E 18TH ST,37.8004308,-122.2534467
6155,stop,4/30/2020 0:00,0:12:00,800,E 18TH ST,Traffic Violation,800 E 18TH ST,37.7961767,-122.2476425
6156,stop,5/6/2020 0:00,11:40:00,200,E 18th St,Community Caretaking,200 E 18th St,37.8004308,-122.2534467
6157,stop,7/18/2020 0:00,14:45:00,200,E 18TH ST,Probable Cause,200 E 18TH ST,37.8004308,-122.2534467
6158,stop,7/25/2020 0:00,17:20:00,200,E 18th St,Reasonable Suspicion,200 E 18th St,37.8004308,-122.2534467
6159,stop,7/26/2020 0:00,10:45:00,800,E 18TH ST,Reasonable Suspicion,800 E 18TH ST,37.7961767,-122.2476425
6160,stop,9/13/2020 0:00,2:30:00,200,E 18TH ST,Reasonable Suspicion,200 E 18TH ST,37.8004308,-122.2534467
6161,stop,10/4/2020 0:00,2:46:00,800,E 18th St,Traffic Violation,800 E 18th St,37.7961767,-122.2476425
6162,stop,10/4/2020 0:00,12:11:00,200,E 18th St,Probation/Parole,200 E 18th St,37.8004308,-122.2534467
6163,stop,10/23/2020 0:00,18:45:00,900,E 18th St,Traffic Violation,900 E 18th St,37.795451,-122.2468129
6164,stop,12/17/2020 0:00,15:53:00,200,E 18th St,Community Caretaking,200 E 18th St,37.8004308,-122.2534467
6165,stop,12/28/2020 0:00,10:44:00,3900,E 18TH ST,Community Caretaking,3900 E 18TH ST,37.7769602,-122.2170984
6166,stop,12/30/2020 0:00,8:38:00,300,E 18TH ST,Reasonable Suspicion,300 E 18TH ST,37.7997685,-122.2515973
6167,stop,2/11/2020 0:00,17:46:00,800,E 18TH ST,Probable Cause,800 E 18TH ST,37.7961767,-122.2476425
6168,stop,2/17/2020 0:00,7:08:00,200,E 18TH ST,Probable Cause,200 E 18TH ST,37.8004308,-122.2534467
6169,stop,3/29/2020 0:00,10:50:00,200,E 18TH ST,Probable Cause,200 E 18TH ST,37.8004308,-122.2534467
6170,stop,10/1/2020 0:00,13:16:00,200,E 18th St,Community Caretaking,200 E 18th St,37.8004308,-122.2534467
6171,stop,8/29/2020 0:00,14:25:00,200,E 18TH ST,Probable Cause,200 E 18TH ST,37.8004308,-122.2534467
6172,stop,2/15/2020 0:00,17:41:00,200,E 18TH ST,Consensual Encounter & Search,200 E 18TH ST,37.8004308,-122.2534467
6173,stop,3/29/2020 0:00,8:01:00,200,E 18TH ST,Reasonable Suspicion,200 E 18TH ST,37.8004308,-122.2534467
6174,stop,5/2/2020 0:00,21:38:00,3800,E 18TH ST,Probable Cause,3800 E 18TH ST,37.7769602,-122.2170984
6175,stop,5/22/2020 0:00,5:53:00,200,E 18th St,Probable Cause,200 E 18th St,37.8004308,-122.2534467
6176,stop,5/28/2020 0:00,14:08:00,400,E 18th St,Traffic Violation,400 E 18th St,37.7990634,-122.2509239
6177,stop,7/28/2020 0:00,14:30:00,500,E 18TH ST,Community Caretaking,500 E 18TH ST,37.7983779,-122.2499146
6178,stop,12/17/2020 0:00,16:43:00,200,E 18th St,Community Caretaking,200 E 18th St,37.8004308,-122.2534467
6179,stop,9/16/2020 0:00,13:49:00,200,E 18th St,Community Caretaking,200 E 18th St,37.8004308,-122.2534467
6180,stop,5/31/2020 0:00,4:16:00,300,E 18th Street,Reasonable Suspicion,300 E 18th Street,37.7997685,-122.2515973
6181,stop,5/31/2020 0:00,4:16:00,300,E 18th Street,Reasonable Suspicion,300 E 18th Street,37.7997685,-122.2515973
6182,stop,3/25/2020 0:00,21:00:00,1300,E 18th Street,Traffic Violation,1300 E 18th Street,37.7925022,-122.2434998
6183,stop,11/6/2020 0:00,13:21:00,500,E 18th Street,Reasonable Suspicion,500 E 18th Street,37.7983779,-122.2499146
6184,stop,5/18/2020 0:00,14:00:00,800,E 19TH ST,Community Caretaking,800 E 19TH ST,37.7968412,-122.2467021
6185,stop,1/3/2020 0:00,20:06:00,3000,E 19TH ST,Traffic Violation,3000 E 19TH ST,37.7834515,-122.2243086
6186,stop,1/3/2020 0:00,23:56:00,2200,E 19th St,Traffic Violation,2200 E 19th St,37.7879063,-122.2347027
6187,stop,2/6/2020 0:00,15:45:00,1600,E 19th St,Probable Cause,1600 E 19th St,37.7917234,-122.2407278
6188,stop,2/7/2020 0:00,5:09:00,500,E 19TH ST,Community Caretaking,500 E 19TH ST,37.7990925,-122.2489266
6189,stop,4/29/2020 0:00,14:10:00,2900,E 19th St,Reasonable Suspicion,2900 E 19th St,37.7834411,-122.2251328
6190,stop,5/13/2020 0:00,9:20:00,400,E 19TH ST,Traffic Violation,400 E 19TH ST,37.7997878,-122.2500484
6191,stop,12/14/2020 0:00,20:47:00,1500,E 19TH ST,Traffic Violation,1500 E 19TH ST,37.7922886,-122.2420271
6192,stop,12/28/2020 0:00,19:09:00,2100,E 19TH ST,Probation/Parole,2100 E 19TH ST,37.7885295,-122.2357521
6193,stop,12/28/2020 0:00,19:09:00,2100,E 19TH ST,Traffic Violation,2100 E 19TH ST,37.7885295,-122.2357521
6194,stop,4/14/2020 0:00,17:04:00,1600,E 19TH ST,Traffic Violation,1600 E 19TH ST,37.7917234,-122.2407278
6195,stop,1/21/2020 0:00,13:55:00,1000,E 19TH ST,Probation/Parole,1000 E 19TH ST,37.7953711,-122.2450499
6196,stop,3/21/2020 0:00,22:01:00,1300,E 19TH ST,Traffic Violation,1300 E 19TH ST,37.7931703,-122.242565
6197,stop,3/21/2020 0:00,22:01:00,1300,E 19TH ST,Traffic Violation,1300 E 19TH ST,37.7931703,-122.242565
6198,stop,3/21/2020 0:00,22:01:00,1300,E 19TH ST,Traffic Violation,1300 E 19TH ST,37.7931703,-122.242565
6199,stop,3/21/2020 0:00,22:01:00,1300,E 19TH ST,Traffic Violation,1300 E 19TH ST,37.7931703,-122.242565
6200,stop,4/6/2020 0:00,15:18:00,1300,E 19TH ST,Reasonable Suspicion,1300 E 19TH ST,37.7931703,-122.242565
6201,stop,4/6/2020 0:00,15:18:00,1300,E 19TH ST,Reasonable Suspicion,1300 E 19TH ST,37.7931703,-122.242565
6202,stop,12/3/2020 0:00,19:21:00,1700,E 19th St,Traffic Violation,1700 E 19th St,37.7910512,-122.239978
6203,stop,12/3/2020 0:00,19:21:00,1700,E 19th St,Traffic Violation,1700 E 19th St,37.7910512,-122.239978
6204,stop,12/3/2020 0:00,19:21:00,1700,E 19th St,Traffic Violation,1700 E 19th St,37.7910512,-122.239978
6205,stop,6/29/2020 0:00,3:06:00,500,E 19th Street,Community Caretaking,500 E 19th Street,37.7990925,-122.2489266
6206,stop,2/12/2020 0:00,16:03:00,1900,E 19th Street,Traffic Violation,1900 E 19th Street,37.7897942,-122.2378651
6207,stop,4/7/2020 0:00,19:09:00,2300,E 19th Street,Probable Cause,2300 E 19th Street,37.7865838,-122.2324925
6208,stop,1/11/2020 0:00,17:29:00,1600,E 20TH ST,Traffic Violation,1600 E 20TH ST,37.7921619,-122.2400852
6209,stop,5/25/2020 0:00,18:37:00,2200,E 20TH ST,Traffic Violation,2200 E 20TH ST,37.7887296,-122.2339211
6210,stop,6/11/2020 0:00,6:18:00,1700,E 20TH ST,Reasonable Suspicion,1700 E 20TH ST,37.7919701,-122.2388221
6211,stop,7/21/2020 0:00,12:01:00,1400,E 20th St,Reasonable Suspicion,1400 E 20th St,37.793022,-122.240355
6212,stop,8/25/2020 0:00,18:20:00,1800,E 20th St,Probable Cause,1800 E 20th St,37.7912529,-122.2381223
6213,stop,8/25/2020 0:00,18:20:00,1800,E 20th St,Probable Cause,1800 E 20th St,37.7912529,-122.2381223
6214,stop,8/25/2020 0:00,18:20:00,1800,E 20th St,Probable Cause,1800 E 20th St,37.7912529,-122.2381223
6215,stop,9/29/2020 0:00,21:20:00,1600,E 20TH ST,Community Caretaking,1600 E 20TH ST,37.7921619,-122.2400852
6216,stop,10/1/2020 0:00,11:02:00,500,E 20th St,Traffic Violation,500 E 20th St,37.7997012,-122.2482853
6217,stop,5/5/2020 0:00,10:20:00,2200,E 20th St,Reasonable Suspicion,2200 E 20th St,37.7887296,-122.2339211
6218,stop,5/5/2020 0:00,10:20:00,2200,E 20th St,Reasonable Suspicion,2200 E 20th St,37.7887296,-122.2339211
6219,stop,4/6/2020 0:00,8:34:00,2200,E 20th St,Probable Cause,2200 E 20th St,37.7887296,-122.2339211
6220,stop,2/5/2020 0:00,23:36:00,1600,E 20th St,Traffic Violation,1600 E 20th St,37.7921619,-122.2400852
6221,stop,4/4/2020 0:00,1:12:00,2300,E 21ST,Traffic Violation,2300 E 21ST,37.788699,-122.2316699
6222,stop,4/4/2020 0:00,1:12:00,2300,E 21ST,Reasonable Suspicion,2300 E 21ST,37.788699,-122.2316699
6223,stop,5/11/2020 0:00,16:45:00,1900,E 21ST,Traffic Violation,1900 E 21ST,37.7914945,-122.2362132
6224,stop,12/4/2020 0:00,12:10:00,500,E 21ST,Reasonable Suspicion,500 E 21ST,37.8003422,-122.2473474
6225,stop,5/11/2020 0:00,12:00:00,1400,E 21St,Traffic Violation,1400 E 21St,37.7937589,-122.2400157
6226,stop,3/29/2020 0:00,17:54:00,1900,E 21ST,Traffic Violation,1900 E 21ST,37.7914945,-122.2362132
6227,stop,2/7/2020 0:00,19:14:00,1400,E 21st St,Reasonable Suspicion,1400 E 21st St,37.7937589,-122.2400157
6228,stop,1/4/2020 0:00,0:32:00,2100,E 21st St,Traffic Violation,2100 E 21st St,37.7902163,-122.2341196
6229,stop,1/4/2020 0:00,3:36:00,2000,E 21st St,Traffic Violation,2000 E 21st St,37.791088,-122.2348775
6230,stop,1/30/2020 0:00,14:49:00,1100,E 21St St,Traffic Violation,1100 E 21St St,37.7959541,-122.2423711
6231,stop,4/6/2020 0:00,15:25:00,800,E 21ST ST,Traffic Violation,800 E 21ST ST,37.7981548,-122.244862
6232,stop,4/13/2020 0:00,17:17:00,2500,E 21st St,Traffic Violation,2500 E 21st St,37.7865876,-122.2282127
6233,stop,5/1/2020 0:00,11:49:00,2100,E 21st St,Traffic Violation,2100 E 21st St,37.7902163,-122.2341196
6234,stop,9/30/2020 0:00,15:48:00,1300,E 21st St,Traffic Violation,1300 E 21st St,37.7944883,-122.240714
6235,stop,8/24/2020 0:00,11:00:00,2300,E 21st St,Community Caretaking,2300 E 21st St,37.788699,-122.2316699
6236,stop,9/5/2020 0:00,23:30:00,2700,E 21st St,Reasonable Suspicion,2700 E 21st St,37.7858092,-122.2265468
6237,stop,9/5/2020 0:00,23:30:00,2700,E 21st St,Reasonable Suspicion,2700 E 21st St,37.7858092,-122.2265468
6238,stop,3/29/2020 0:00,17:45:00,1200,E 21st St,Traffic Violation,1200 E 21st St,37.795176,-122.241134
6239,stop,3/29/2020 0:00,17:45:00,1200,E 21st St,Traffic Violation,1200 E 21st St,37.795176,-122.241134
6240,stop,3/29/2020 0:00,17:45:00,1200,E 21st St,Traffic Violation,1200 E 21st St,37.795176,-122.241134
6241,stop,3/29/2020 0:00,17:45:00,1200,E 21st St,Traffic Violation,1200 E 21st St,37.795176,-122.241134
6242,stop,3/25/2020 0:00,18:41:00,1300,E 21st Street,Traffic Violation,1300 E 21st Street,37.7944883,-122.240714
6243,stop,3/25/2020 0:00,18:41:00,1300,E 21st Street,Traffic Violation,1300 E 21st Street,37.7944883,-122.240714
6244,stop,3/25/2020 0:00,18:41:00,1300,E 21st Street,Probation/Parole,1300 E 21st Street,37.7944883,-122.240714
6245,stop,3/25/2020 0:00,18:41:00,1300,E 21st Street,Traffic Violation,1300 E 21st Street,37.7944883,-122.240714
6246,stop,3/29/2020 0:00,17:15:00,1900,E 21st Street,Probable Cause,1900 E 21st Street,37.7914945,-122.2362132
6247,stop,3/29/2020 0:00,17:15:00,1900,E 21st Street,Probable Cause,1900 E 21st Street,37.7914945,-122.2362132
6248,stop,3/29/2020 0:00,17:15:00,1900,E 21st Street,Probable Cause,1900 E 21st Street,37.7914945,-122.2362132
6249,stop,11/11/2020 0:00,18:27:00,1300,E 22 St,Community Caretaking,1300 E 22 St,37.7951443,-122.2397815
6250,stop,1/30/2020 0:00,17:26:00,2500,E 22 St,Traffic Violation,2500 E 22 St,37.7873777,-122.2274442
6251,stop,1/30/2020 0:00,17:26:00,2500,E 22 St,Traffic Violation,2500 E 22 St,37.7873777,-122.2274442
6252,stop,1/30/2020 0:00,17:26:00,2500,E 22 St,Traffic Violation,2500 E 22 St,37.7873777,-122.2274442
6253,stop,1/10/2020 0:00,20:12:00,2300,E 22nd,Reasonable Suspicion,2300 E 22nd,37.7895627,-122.2307694
6254,stop,1/10/2020 0:00,20:12:00,2300,E 22nd,Reasonable Suspicion,2300 E 22nd,37.7895627,-122.2307694
6255,stop,9/22/2020 0:00,19:18:00,1400,E 22ND AVE,Probable Cause,1400 E 22ND AVE,37.7944589,-122.2390226
6256,stop,9/22/2020 0:00,19:18:00,1400,E 22ND AVE,Reasonable Suspicion,1400 E 22ND AVE,37.7944589,-122.2390226
6257,stop,9/22/2020 0:00,19:18:00,1400,E 22ND AVE,Reasonable Suspicion,1400 E 22ND AVE,37.7944589,-122.2390226
6258,stop,9/22/2020 0:00,19:18:00,1400,E 22ND AVE,Reasonable Suspicion,1400 E 22ND AVE,37.7944589,-122.2390226
6259,stop,11/27/2020 0:00,19:24:00,1000,E 22ND ST,Consensual Encounter & Search,1000 E 22ND ST,37.7973529,-122.2422828
6260,stop,1/23/2020 0:00,17:00:00,2300,E 22ND ST,Reasonable Suspicion,2300 E 22ND ST,37.7895627,-122.2307694
6261,stop,1/23/2020 0:00,17:00:00,2300,E 22ND ST,Reasonable Suspicion,2300 E 22ND ST,37.7895627,-122.2307694
6262,stop,1/30/2020 0:00,16:15:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6263,stop,1/30/2020 0:00,16:15:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6264,stop,3/6/2020 0:00,0:37:00,1600,E 22ND ST,Reasonable Suspicion,1600 E 22ND ST,37.7938821,-122.2381755
6265,stop,3/6/2020 0:00,0:37:00,1600,E 22ND ST,Reasonable Suspicion,1600 E 22ND ST,37.7938821,-122.2381755
6266,stop,3/6/2020 0:00,0:37:00,1600,E 22ND ST,Reasonable Suspicion,1600 E 22ND ST,37.7938821,-122.2381755
6267,stop,4/9/2020 0:00,11:58:00,2100,E 22ND ST,Traffic Violation,2100 E 22ND ST,37.7909837,-122.2333208
6268,stop,4/21/2020 0:00,16:15:00,1300,E 22nd St,Probable Cause,1300 E 22nd St,37.7951443,-122.2397815
6269,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6270,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6271,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6272,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6273,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Community Caretaking,2200 E 22ND ST,37.7905822,-122.2322625
6274,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6275,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6276,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
6277,stop,4/23/2020 0:00,14:17:00,2200,E 22ND ST,Probable Cause,2200 E 22ND ST,37.7905822,-122.2322625
