,tp,dttm,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
603,useOfForce,2020-03-29 3:25:00,9800,A St,Dispatched Call,9800 A St,37.7431869,-122.1729793
604,useOfForce,2020-03-29 3:25:00,9800,A St,Dispatched Call,9800 A St,37.7431869,-122.1729793
605,useOfForce,2020-03-29 3:25:00,9800,A St,Dispatched Call,9800 A St,37.7431869,-122.1729793
606,useOfForce,2020-03-29 3:25:00,9800,A St,Dispatched Call,9800 A St,37.7431869,-122.1729793
607,useOfForce,2020-03-29 16:16:00,,75th Avenue & San Leandro Street,Traffic Stop,75th Avenue & San Leandro Street,37.7522081,-122.1953194
608,useOfForce,2020-03-29 16:16:00,,75th Avenue & San Leandro Street,Traffic Stop,75th Avenue & San Leandro Street,37.7522081,-122.1953194
609,useOfForce,2020-03-29 16:16:00,,75th Avenue & San Leandro Street,Traffic Stop,75th Avenue & San Leandro Street,37.7522081,-122.1953194
610,useOfForce,2020-03-29 17:49:00,900,Mandela Pkwy,On View,900 Mandela Pkwy,37.8068788,-122.2922982
611,useOfForce,2020-03-29 19:40:00,3800,San Pablo,On View,3800 San Pablo,37.8291345,-122.2788232
612,useOfForce,2020-03-29 19:40:00,3800,San Pablo,On View,3800 San Pablo,37.8291345,-122.2788232
613,useOfForce,2020-03-29 19:40:00,3800,San Pablo,On View,3800 San Pablo,37.8291345,-122.2788232
614,useOfForce,2020-03-29 23:51:00,1700,bridge ave,Dispatched Call,1700 bridge ave,37.7786444,-122.2189651
615,useOfForce,2020-03-29 23:51:00,1700,bridge ave,Dispatched Call,1700 bridge ave,37.7786444,-122.2189651
616,useOfForce,2020-03-30 10:05:00,,W Grand Ave & Maritime St,Traffic Stop,W Grand Ave & Maritime St,37.8226266,-122.3004462
617,useOfForce,2020-03-30 10:05:00,,W Grand Ave & Maritime St,Traffic Stop,W Grand Ave & Maritime St,37.8226266,-122.3004462
618,useOfForce,2020-03-30 10:05:00,,W Grand Ave & Maritime St,Traffic Stop,W Grand Ave & Maritime St,37.8226266,-122.3004462
619,useOfForce,2020-03-30 18:48:00,2200,42ND AV,Dispatched Call,2200 42ND AV,37.7790079,-122.2086357
620,useOfForce,2020-03-30 18:48:00,2200,42ND AV,Dispatched Call,2200 42ND AV,37.7790079,-122.2086357
621,useOfForce,2020-03-30 21:53:00,,81st Ave & San Leandro Blvd,On View,81st Ave & San Leandro Blvd,37.7211877,-122.1594824
622,useOfForce,2020-03-30 21:53:00,,81st Ave & San Leandro Blvd,On View,81st Ave & San Leandro Blvd,37.7211877,-122.1594824
623,useOfForce,2020-04-01 14:20:00,3600,International Bvld,Citizen Flag Down,3600 International Bvld,37.775923,-122.2218018
624,useOfForce,2020-04-01 14:20:00,3600,International Bvld,Citizen Flag Down,3600 International Bvld,37.775923,-122.2218018
625,useOfForce,2020-04-01 16:08:00,2300,92nd Ave,On View,2300 92nd Ave,37.7532145,-122.1640722
626,useOfForce,2020-04-01 16:08:00,2300,92nd Ave,On View,2300 92nd Ave,37.7532145,-122.1640722
627,useOfForce,2020-04-01 16:53:00,,85th Ave & San Leandro St,Traffic Stop,85th Ave & San Leandro St,37.7470426,-122.1890874
628,useOfForce,2020-04-03 1:57:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
629,useOfForce,2020-04-03 1:57:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
630,useOfForce,2020-04-03 1:57:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
631,useOfForce,2020-04-03 7:00:00,2900,68th Ave,Dispatched Call,2900 68th Ave,37.769844,-122.177432
632,useOfForce,2020-04-03 7:00:00,2900,68th Ave,Dispatched Call,2900 68th Ave,37.769844,-122.177432
633,useOfForce,2020-04-03 7:00:00,2900,68th Ave,Dispatched Call,2900 68th Ave,37.769844,-122.177432
634,useOfForce,2020-04-03 15:00:00,,4TH ST & JEFFERSON ST,On View,4TH ST & JEFFERSON ST,37.7988597,-122.2790491
635,useOfForce,2020-04-03 17:00:00,0,Oak Hill Cir,Dispatched Call,0 Oak Hill Cir,37.7581852,-122.1434515
636,useOfForce,2020-04-03 17:00:00,0,Oak Hill Cir,Dispatched Call,0 Oak Hill Cir,37.7581852,-122.1434515
637,useOfForce,2020-04-03 19:46:00,800,35th St,Dispatched Call,800 35th St,37.8248008,-122.2723761
638,useOfForce,2020-04-03 19:46:00,800,35th St,Dispatched Call,800 35th St,37.8248008,-122.2723761
639,useOfForce,2020-04-04 9:03:00,10000,Skyline Blvd,Citizen Flag Down,10000 Skyline Blvd,37.8187162,-122.1807137
640,useOfForce,2020-04-04 9:03:00,10000,Skyline Blvd,Citizen Flag Down,10000 Skyline Blvd,37.8187162,-122.1807137
641,useOfForce,2020-04-04 18:05:00,2200,Foothill Blvd,Dispatched Call,2200 Foothill Blvd,37.7862403,-122.2362912
642,useOfForce,2020-04-05 7:11:00,2100,E 21st St,Dispatched Call,2100 E 21st St,37.7902163,-122.2341196
643,useOfForce,2020-04-05 12:20:00,2400,Montana St,Dispatched Call,2400 Montana St,37.7986617,-122.2168556
644,useOfForce,2020-04-05 12:20:00,2400,Montana St,Dispatched Call,2400 Montana St,37.7986617,-122.2168556
645,useOfForce,2020-04-05 12:20:00,2400,Montana St,Dispatched Call,2400 Montana St,37.7986617,-122.2168556
646,useOfForce,2020-04-05 12:20:00,2400,Montana St,Dispatched Call,2400 Montana St,37.7986617,-122.2168556
647,useOfForce,2020-04-05 12:20:00,2400,Montana St,Dispatched Call,2400 Montana St,37.7986617,-122.2168556
648,useOfForce,2020-04-05 23:53:00,1600,36th Ave,Dispatched Call,1600 36th Ave,37.7786801,-122.2198513
649,useOfForce,2020-04-06 20:21:00,3700,International Blvd,On View,3700 International Blvd,37.7755211,-122.2204167
650,useOfForce,2020-04-06 20:21:00,3700,International Blvd,On View,3700 International Blvd,37.7755211,-122.2204167
651,useOfForce,2020-04-06 20:21:00,3700,International Blvd,On View,3700 International Blvd,37.7755211,-122.2204167
652,useOfForce,2020-04-08 1:08:00,8600,MacArthur Blvd,On View,8600 MacArthur Blvd,37.7593519,-122.1625198
653,useOfForce,2020-04-08 1:08:00,8600,MacArthur Blvd,On View,8600 MacArthur Blvd,37.7593519,-122.1625198
654,useOfForce,2020-04-08 1:08:00,8600,MacArthur Blvd,On View,8600 MacArthur Blvd,37.7593519,-122.1625198
655,useOfForce,2020-04-08 1:08:00,8600,MacArthur Blvd,On View,8600 MacArthur Blvd,37.7593519,-122.1625198
656,useOfForce,2020-04-08 1:08:00,8600,MacArthur Blvd,On View,8600 MacArthur Blvd,37.7593519,-122.1625198
657,useOfForce,2020-04-08 1:08:00,8600,MacArthur Blvd,On View,8600 MacArthur Blvd,37.7593519,-122.1625198
658,useOfForce,2020-04-09 8:51:00,2300,84th Ave,Dispatched Call,2300 84th Ave,37.7592621,-122.1675478
659,useOfForce,2020-04-09 8:51:00,2300,84th Ave,Dispatched Call,2300 84th Ave,37.7592621,-122.1675478
660,useOfForce,2020-04-09 8:51:00,2300,84th Ave,Dispatched Call,2300 84th Ave,37.7592621,-122.1675478
661,useOfForce,2020-04-09 8:51:00,2300,84th Ave,Dispatched Call,2300 84th Ave,37.7592621,-122.1675478
662,useOfForce,2020-04-10 0:46:00,3900,Alameda Ave,On View,3900 Alameda Ave,37.7682049,-122.226248
663,useOfForce,2020-04-10 0:46:00,3900,Alameda Ave,On View,3900 Alameda Ave,37.7682049,-122.226248
664,useOfForce,2020-04-10 0:46:00,3900,Alameda Ave,On View,3900 Alameda Ave,37.7682049,-122.226248
665,useOfForce,2020-04-10 0:46:00,3900,Alameda Ave,On View,3900 Alameda Ave,37.7682049,-122.226248
666,useOfForce,2020-04-10 0:46:00,3900,Alameda Ave,On View,3900 Alameda Ave,37.7682049,-122.226248
667,useOfForce,2020-04-10 0:46:00,3900,Alameda Ave,On View,3900 Alameda Ave,37.7682049,-122.226248
668,useOfForce,2020-04-10 2:15:00,1500,Jackson st,Dispatched Call,1500 Jackson st,37.8029237,-122.2646795
669,useOfForce,2020-04-10 2:15:00,1500,Jackson st,Dispatched Call,1500 Jackson st,37.8029237,-122.2646795
670,useOfForce,2020-04-10 19:51:00,7900,Ney Ave,On View,7900 Ney Ave,37.7661975,-122.1652796
671,useOfForce,2020-04-11 10:56:00,1700,68th Ave,Dispatched Call,1700 68th Ave,37.7633333,-122.1880191
672,useOfForce,2020-04-11 13:39:00,,East 12th St & 16th ave,On View,East 12th St & 16th ave,37.7875296,-122.2449976
673,useOfForce,2020-04-11 13:39:00,,East 12th St & 16th ave,On View,East 12th St & 16th ave,37.7875296,-122.2449976
674,useOfForce,2020-04-11 17:14:00,1600,Fruitvale Ave,On View,1600 Fruitvale Ave,37.7801781,-122.2241528
675,useOfForce,2020-04-11 17:14:00,1600,Fruitvale Ave,On View,1600 Fruitvale Ave,37.7801781,-122.2241528
676,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
677,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
678,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
679,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
680,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
681,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
682,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
683,useOfForce,2020-04-12 2:02:00,5200,BROADWAY,Dispatched Call,5200 BROADWAY,37.8359919,-122.2508543
684,useOfForce,2020-04-12 5:56:00,6900,Bancroft Ave,Dispatched Call,6900 Bancroft Ave,37.7675309,-122.1795052
685,useOfForce,2020-04-12 5:56:00,6900,Bancroft Ave,Dispatched Call,6900 Bancroft Ave,37.7675309,-122.1795052
686,useOfForce,2020-04-12 5:56:00,6900,Bancroft Ave,Dispatched Call,6900 Bancroft Ave,37.7675309,-122.1795052
687,useOfForce,2020-04-12 12:26:00,4400,MARKET ST,Dispatched Call,4400 MARKET ST,37.833866,-122.2728068
688,useOfForce,2020-04-12 12:26:00,4400,MARKET ST,Dispatched Call,4400 MARKET ST,37.833866,-122.2728068
689,useOfForce,2020-04-12 14:08:00,10100,International,Dispatched Call,10100 International,37.7420361,-122.1683009
690,useOfForce,2020-04-12 15:20:00,,ELYSIAN FIELDS DR & GOLF LINKS RD,Dispatched Call,ELYSIAN FIELDS DR & GOLF LINKS RD,37.7574825,-122.1410758
691,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
692,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
693,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
694,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
695,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
696,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
697,useOfForce,2020-04-13 2:44:00,2800,High St,Dispatched Call,2800 High St,37.7832661,-122.2022516
698,useOfForce,2020-04-13 4:32:00,700,Market Street,On View,700 Market Street,37.8025571,-122.2824905
699,useOfForce,2020-04-13 4:32:00,700,Market Street,On View,700 Market Street,37.8025571,-122.2824905
700,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
701,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
702,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
703,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
704,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
705,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
706,useOfForce,2020-04-13 23:10:00,1300,105th Av,On View,1300 105th Av,37.7382504,-122.168832
707,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
708,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
709,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
710,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
711,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
712,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
713,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
714,useOfForce,2020-04-14 15:22:00,2000,Lakeshore,Dispatched Call,2000 Lakeshore,37.8038784,-122.2526491
715,useOfForce,2020-04-15 11:43:00,5800,Bancroft Ave,Dispatched Call,5800 Bancroft Ave,37.7714244,-122.1926083
716,useOfForce,2020-04-15 13:22:00,4300,Jensen St,On View,4300 Jensen St,37.7673842,-122.2214344
717,useOfForce,2020-04-15 13:22:00,4300,Jensen St,On View,4300 Jensen St,37.7673842,-122.2214344
718,useOfForce,2020-04-15 13:38:00,8400,San Leandro St,On View,8400 San Leandro St,37.7479399,-122.1894567
719,useOfForce,2020-04-15 13:38:00,8400,San Leandro St,On View,8400 San Leandro St,37.7479399,-122.1894567
720,useOfForce,2020-04-15 13:38:00,8400,San Leandro St,On View,8400 San Leandro St,37.7479399,-122.1894567
721,useOfForce,2020-04-15 14:50:00,7300,Weld St,Dispatched Call,7300 Weld St,37.7625382,-122.1818369
722,useOfForce,2020-04-15 14:50:00,7300,Weld St,Dispatched Call,7300 Weld St,37.7625382,-122.1818369
723,useOfForce,2020-04-15 15:01:00,9900,Empire Rd,Walking Stop,9900 Empire Rd,37.7292784,-122.1896314
724,useOfForce,2020-04-15 18:26:00,3500,MacArthur Blvd,Traffic Stop,3500 MacArthur Blvd,37.7937465,-122.2003569
725,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
726,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
727,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
728,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
729,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
730,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
731,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
732,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
733,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
734,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
735,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
736,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
737,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
738,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
739,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
740,useOfForce,2020-04-16 7:07:00,,580E Off Ramp & Edwards Ave,Dispatched Call,580E Off Ramp & Edwards Ave,37.7752962,-122.1658289
741,useOfForce,2020-04-16 11:32:00,2200,73RD AVE,On View,2200 73RD AVE,37.7635507,-122.1803293
742,useOfForce,2020-04-16 11:32:00,2200,73RD AVE,On View,2200 73RD AVE,37.7635507,-122.1803293
743,useOfForce,2020-04-16 11:32:00,2200,73RD AVE,On View,2200 73RD AVE,37.7635507,-122.1803293
744,useOfForce,2020-04-16 13:29:00,1800,Embarcadero,On View,1800 Embarcadero,37.784468,-122.243495
745,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
746,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
747,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
748,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
749,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
750,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
751,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
752,useOfForce,2020-04-16 14:00:00,1100,"Channing Way, Berkeley, CA","Special Project (e.g., 647b)","1100 Channing Way, Berkeley, CA",37.8627192,-122.2902962
753,useOfForce,2020-04-16 15:25:00,1500,13th Ave,Dispatched Call,1500 13th Ave,37.7905411,-122.2462596
754,useOfForce,2020-04-17 22:51:00,,Mountain RD & Golf Links Rd,Dispatched Call,Mountain RD & Golf Links Rd,37.7533613,-122.1502153
755,useOfForce,2020-04-17 22:51:00,,Mountain RD & Golf Links Rd,Dispatched Call,Mountain RD & Golf Links Rd,37.7533613,-122.1502153
756,useOfForce,2020-04-17 22:51:00,,Mountain RD & Golf Links Rd,Dispatched Call,Mountain RD & Golf Links Rd,37.7533613,-122.1502153
757,useOfForce,2020-04-17 22:51:00,,Mountain RD & Golf Links Rd,Dispatched Call,Mountain RD & Golf Links Rd,37.7533613,-122.1502153
758,useOfForce,2020-04-18 16:02:00,2200,Wood St,Traffic Stop,2200 Wood St,37.8190214,-122.2928398
759,useOfForce,2020-04-18 16:02:00,2200,Wood St,Traffic Stop,2200 Wood St,37.8190214,-122.2928398
760,useOfForce,2020-04-18 19:42:00,10000,Macarthur Blvd,Dispatched Call,10000 Macarthur Blvd,37.7459872,-122.1556894
761,useOfForce,2020-04-18 19:42:00,10000,Macarthur Blvd,Dispatched Call,10000 Macarthur Blvd,37.7459872,-122.1556894
762,useOfForce,2020-04-19 3:10:00,800,W Grand Ave,On View,800 W Grand Ave,37.8140773,-122.2780267
763,useOfForce,2020-04-19 6:18:00,4000,Allendale Ave,Dispatched Call,4000 Allendale Ave,37.7851025,-122.2044623
764,useOfForce,2020-04-19 6:18:00,4000,Allendale Ave,Dispatched Call,4000 Allendale Ave,37.7851025,-122.2044623
765,useOfForce,2020-04-19 7:24:00,,94th Ave & B St,Dispatched Call,94th Ave & B St,37.7456133,-122.1759902
766,useOfForce,2020-04-19 7:24:00,,94th Ave & B St,Dispatched Call,94th Ave & B St,37.7456133,-122.1759902
767,useOfForce,2020-04-19 7:24:00,,94th Ave & B St,Dispatched Call,94th Ave & B St,37.7456133,-122.1759902
768,useOfForce,2020-04-19 17:36:00,900,37th St,On View,900 37th St,37.8271594,-122.2748313
769,useOfForce,2020-04-19 17:36:00,900,37th St,On View,900 37th St,37.8271594,-122.2748313
770,useOfForce,2020-04-20 1:22:00,900,77th Ave,Dispatched Call,900 77th Ave,37.7520119,-122.1914554
771,useOfForce,2020-04-20 1:22:00,900,77th Ave,Dispatched Call,900 77th Ave,37.7520119,-122.1914554
772,useOfForce,2020-04-20 1:22:00,900,77th Ave,Dispatched Call,900 77th Ave,37.7520119,-122.1914554
773,useOfForce,2020-04-20 1:22:00,900,77th Ave,Dispatched Call,900 77th Ave,37.7520119,-122.1914554
774,useOfForce,2020-04-20 1:22:00,900,77th Ave,Dispatched Call,900 77th Ave,37.7520119,-122.1914554
775,useOfForce,2020-04-20 9:32:00,1200,LAKESHORE AV,On View,1200 LAKESHORE AV,37.7987189,-122.2584162
776,useOfForce,2020-04-20 9:32:00,1200,LAKESHORE AV,On View,1200 LAKESHORE AV,37.7987189,-122.2584162
777,useOfForce,2020-04-20 16:01:00,,6th & Washington,Dispatched Call,6th & Washington,37.7993232,-122.2758402
778,useOfForce,2020-04-21 14:00:00,16300,KENT AV SAN LORENZO CA,On View,16300 KENT AV SAN LORENZO CA,37.6944739,-122.1141574
779,useOfForce,2020-04-21 14:20:00,1100,ELMHURST AV,Walking Stop,1100 ELMHURST AV,37.7436421,-122.1769488
780,useOfForce,2020-04-21 14:20:00,1100,ELMHURST AV,Walking Stop,1100 ELMHURST AV,37.7436421,-122.1769488
781,useOfForce,2020-04-21 19:40:00,1000,106th Ave,Dispatched Call,1000 106th Ave,37.7357587,-122.1720107
782,useOfForce,2020-04-21 19:40:00,1000,106th Ave,Dispatched Call,1000 106th Ave,37.7357587,-122.1720107
783,useOfForce,2020-04-22 10:45:00,1400,Jefferson St,Dispatched Call,1400 Jefferson St,37.8057495,-122.274772
784,useOfForce,2020-04-22 10:45:00,1400,Jefferson St,Dispatched Call,1400 Jefferson St,37.8057495,-122.274772
785,useOfForce,2020-04-22 10:45:00,1400,Jefferson St,Dispatched Call,1400 Jefferson St,37.8057495,-122.274772
786,useOfForce,2020-04-22 10:45:00,1400,Jefferson St,Dispatched Call,1400 Jefferson St,37.8057495,-122.274772
787,useOfForce,2020-04-22 10:45:00,1400,Jefferson St,Dispatched Call,1400 Jefferson St,37.8057495,-122.274772
788,useOfForce,2020-04-22 18:21:00,200,Stanley PL,Walking Stop,200 Stanley PL,37.8196075,-122.2557414
789,useOfForce,2020-04-22 18:21:00,200,Stanley PL,Walking Stop,200 Stanley PL,37.8196075,-122.2557414
790,useOfForce,2020-04-22 20:41:00,1800,22nd Avenue,Dispatched Call,1800 22nd Avenue,37.7876004,-122.2348099
791,useOfForce,2020-04-22 20:41:00,1800,22nd Avenue,Dispatched Call,1800 22nd Avenue,37.7876004,-122.2348099
792,useOfForce,2020-04-23 10:59:00,2900,E 16TH ST,On View,2900 E 16TH ST,37.7806018,-122.2265003
793,useOfForce,2020-04-23 10:59:00,2900,E 16TH ST,On View,2900 E 16TH ST,37.7806018,-122.2265003
794,useOfForce,2020-04-23 10:59:00,2900,E 16TH ST,On View,2900 E 16TH ST,37.7806018,-122.2265003
795,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
796,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
797,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
798,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
799,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
800,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
801,useOfForce,2020-04-23 14:23:00,2100,HIGH ST,On View,2100 HIGH ST,37.7767804,-122.2092716
802,useOfForce,2020-04-23 15:45:00,,Hegenberger Rd & Hwy 880,Dispatched Call,Hegenberger Rd & Hwy 880,37.7497749,-122.1956332
803,useOfForce,2020-04-23 15:45:00,,Hegenberger Rd & Hwy 880,Dispatched Call,Hegenberger Rd & Hwy 880,37.7497749,-122.1956332
804,useOfForce,2020-04-23 15:45:00,,Hegenberger Rd & Hwy 880,Dispatched Call,Hegenberger Rd & Hwy 880,37.7497749,-122.1956332
805,useOfForce,2020-04-23 16:40:00,8300,International Blvd,"Drug Related (e.g., Surveillance)",8300 International Blvd,37.7551661,-122.1785112
806,useOfForce,2020-04-23 22:04:00,1400,26th Ave,Traffic Stop,1400 26th Ave,37.7814142,-122.2326313
807,useOfForce,2020-04-24 14:15:00,1300,82nd ave,On View,1300 82nd ave,37.7545635,-122.1803487
808,useOfForce,2020-04-24 14:15:00,1300,82nd ave,On View,1300 82nd ave,37.7545635,-122.1803487
809,useOfForce,2020-04-24 14:15:00,1300,82nd ave,On View,1300 82nd ave,37.7545635,-122.1803487
810,useOfForce,2020-04-24 14:15:00,1300,82nd ave,On View,1300 82nd ave,37.7545635,-122.1803487
811,useOfForce,2020-04-24 18:07:00,7800,MacArthur Blvd,Traffic Stop,7800 MacArthur Blvd,37.766663,-122.1676068
812,useOfForce,2020-04-24 18:07:00,7800,MacArthur Blvd,Traffic Stop,7800 MacArthur Blvd,37.766663,-122.1676068
813,useOfForce,2020-04-24 18:07:00,7800,MacArthur Blvd,Traffic Stop,7800 MacArthur Blvd,37.766663,-122.1676068
814,useOfForce,2020-04-24 18:07:00,7800,MacArthur Blvd,Traffic Stop,7800 MacArthur Blvd,37.766663,-122.1676068
815,useOfForce,2020-04-25 6:53:00,500,International Blvd,On View,500 International Blvd,37.7958792,-122.253555
816,useOfForce,2020-04-25 6:53:00,500,International Blvd,On View,500 International Blvd,37.7958792,-122.253555
817,useOfForce,2020-04-25 11:05:00,3700,Martin Luther King Jr Way,On View,3700 Martin Luther King Jr Way,37.8263915,-122.2689777
818,useOfForce,2020-04-25 11:28:00,3200,MacArthur Blvd,Dispatched Call,3200 MacArthur Blvd,37.7960717,-122.2029167
819,useOfForce,2020-04-25 13:50:00,3100,"Fernside Blvd, Alameda CA",Dispatched Call,"3100 Fernside Blvd, Alameda CA",37.7640724,-122.2276528
820,useOfForce,2020-04-25 13:50:00,3100,"Fernside Blvd, Alameda CA",Dispatched Call,"3100 Fernside Blvd, Alameda CA",37.7640724,-122.2276528
821,useOfForce,2020-04-25 15:27:00,8400,Enterprise Way,On View,8400 Enterprise Way,37.7442836,-122.194595
822,useOfForce,2020-04-25 18:24:00,,14th St & Market,Citizen Flag Down,14th St & Market,37.8042701,-122.2702607
823,useOfForce,2020-04-25 21:46:00,,980FWY & Jackson St,Dispatched Call,980FWY & Jackson St,37.7992401,-122.266987
